date,district,block,rainfall_mm,river_level_m,flood_incidents,population_exposed,road_access_score,dry_ration_kits_needed
2023-01-21,Puri,Astaranga,0.8,2.36,0,74000,0.61,50
2023-01-22,Puri,Astaranga,0.6,2.62,0,74000,0.61,50
2023-01-23,Puri,Astaranga,4.0,2.5,0,74000,0.61,50
2023-01-24,Puri,Astaranga,2.7,2.82,0,74000,0.61,50
2023-01-25,Puri,Astaranga,1.9,2.66,0,74000,0.61,50
2023-01-26,Puri,Astaranga,1.0,2.59,0,74000,0.61,50
2023-01-27,Puri,Astaranga,3.2,2.75,0,74000,0.61,50
2023-01-28,Puri,Astaranga,1.5,2.62,0,74000,0.61,50
2023-01-29,Puri,Astaranga,9.4,2.87,0,74000,0.61,50
2023-01-30,Puri,Astaranga,4.5,2.93,0,74000,0.61,50
2023-01-31,Puri,Astaranga,0.3,2.34,0,74000,0.61,50
2023-02-01,Puri,Astaranga,0.6,2.59,0,74000,0.61,50
2023-02-02,Puri,Astaranga,3.8,2.72,0,74000,0.61,50
2023-02-03,Puri,Astaranga,0.1,2.62,0,74000,0.61,50
2023-02-04,Puri,Astaranga,5.1,2.73,0,74000,0.61,51
2023-02-05,Puri,Astaranga,1.6,2.47,0,74000,0.61,50
2023-02-06,Puri,Astaranga,5.8,2.54,0,74000,0.61,50
2023-02-07,Puri,Astaranga,3.9,2.66,0,74000,0.61,50
2023-02-08,Puri,Astaranga,3.2,2.51,0,74000,0.61,50
2023-02-09,Puri,Astaranga,2.7,2.6,0,74000,0.61,50
2023-02-10,Puri,Astaranga,10.0,2.96,0,74000,0.61,50
2023-02-11,Puri,Astaranga,8.6,2.73,0,74000,0.61,50
2023-02-12,Puri,Astaranga,3.3,2.56,0,74000,0.61,50
2023-02-13,Puri,Astaranga,11.6,2.74,0,74000,0.61,50
2023-02-14,Puri,Astaranga,6.4,3.2,0,74000,0.61,50
2023-02-15,Puri,Astaranga,2.3,2.65,0,74000,0.61,50
2023-02-16,Puri,Astaranga,4.0,2.72,0,74000,0.61,50
2023-02-17,Puri,Astaranga,0.0,2.67,0,74000,0.61,50
2023-02-18,Puri,Astaranga,1.8,2.74,0,74000,0.61,50
2023-02-19,Puri,Astaranga,8.4,2.82,0,74000,0.61,50
2023-02-20,Puri,Astaranga,3.9,2.64,0,74000,0.61,50
2023-02-21,Puri,Astaranga,5.7,2.01,0,74000,0.61,50
2023-02-22,Puri,Astaranga,1.0,2.57,0,74000,0.61,50
2023-02-23,Puri,Astaranga,1.2,2.54,0,74000,0.61,50
2023-02-24,Puri,Astaranga,0.2,2.85,0,74000,0.61,50
2023-02-25,Puri,Astaranga,1.1,2.57,0,74000,0.61,57
2023-02-26,Puri,Astaranga,0.2,2.45,0,74000,0.61,50
2023-02-27,Puri,Astaranga,3.7,2.44,0,74000,0.61,50
2023-02-28,Puri,Astaranga,5.6,3.14,0,74000,0.61,50
2023-03-01,Puri,Astaranga,5.3,2.72,0,74000,0.61,50
2023-03-02,Puri,Astaranga,3.2,2.31,0,74000,0.61,50
2023-03-03,Puri,Astaranga,0.8,2.64,0,74000,0.61,50
2023-03-04,Puri,Astaranga,7.5,2.64,0,74000,0.61,50
2023-03-05,Puri,Astaranga,1.2,2.57,0,74000,0.61,50
2023-03-06,Puri,Astaranga,2.3,2.65,0,74000,0.61,50
2023-03-07,Puri,Astaranga,16.1,2.85,0,74000,0.61,50
2023-03-08,Puri,Astaranga,5.1,2.45,0,74000,0.61,50
2023-03-09,Puri,Astaranga,1.8,2.77,0,74000,0.61,50
2023-03-10,Puri,Astaranga,7.2,2.64,0,74000,0.61,50
2023-03-11,Puri,Astaranga,8.8,2.82,0,74000,0.61,53
2023-03-12,Puri,Astaranga,5.6,2.72,0,74000,0.61,58
2023-03-13,Puri,Astaranga,5.8,2.88,0,74000,0.61,50
2023-03-14,Puri,Astaranga,1.1,2.64,0,74000,0.61,50
2023-03-15,Puri,Astaranga,0.6,2.58,0,74000,0.61,50
2023-03-16,Puri,Astaranga,5.4,2.38,0,74000,0.61,50
2023-03-17,Puri,Astaranga,8.1,2.72,0,74000,0.61,50
2023-03-18,Puri,Astaranga,6.9,2.58,0,74000,0.61,50
2023-03-19,Puri,Astaranga,0.7,2.29,0,74000,0.61,50
2023-03-20,Puri,Astaranga,5.6,2.63,0,74000,0.61,50
2023-03-21,Puri,Astaranga,12.0,2.76,0,74000,0.61,50
2023-03-22,Puri,Astaranga,1.5,2.66,0,74000,0.61,50
2023-03-23,Puri,Astaranga,5.6,2.42,0,74000,0.61,50
2023-03-24,Puri,Astaranga,4.9,2.69,0,74000,0.61,50
2023-03-25,Puri,Astaranga,7.0,2.94,0,74000,0.61,50
2023-03-26,Puri,Astaranga,4.3,2.63,0,74000,0.61,50
2023-03-27,Puri,Astaranga,1.1,2.59,0,74000,0.61,50
2023-03-28,Puri,Astaranga,6.5,2.61,0,74000,0.61,50
2023-03-29,Puri,Astaranga,0.6,2.4,0,74000,0.61,50
2023-03-30,Puri,Astaranga,16.9,2.97,0,74000,0.61,50
2023-03-31,Puri,Astaranga,3.6,2.79,0,74000,0.61,50
2023-04-01,Puri,Astaranga,3.0,2.59,0,74000,0.61,50
2023-04-02,Puri,Astaranga,2.0,2.95,0,74000,0.61,50
2023-04-03,Puri,Astaranga,2.2,2.83,0,74000,0.61,50
2023-04-04,Puri,Astaranga,0.7,2.99,0,74000,0.61,50
2023-04-05,Puri,Astaranga,2.3,2.96,0,74000,0.61,50
2023-04-06,Puri,Astaranga,0.9,2.35,0,74000,0.61,50
2023-04-07,Puri,Astaranga,4.5,2.29,0,74000,0.61,50
2023-04-08,Puri,Astaranga,7.4,2.4,0,74000,0.61,50
2023-04-09,Puri,Astaranga,1.7,2.44,0,74000,0.61,50
2023-04-10,Puri,Astaranga,0.2,2.87,0,74000,0.61,50
2023-04-11,Puri,Astaranga,5.2,2.8,0,74000,0.61,50
2023-04-12,Puri,Astaranga,5.5,2.49,0,74000,0.61,50
2023-04-13,Puri,Astaranga,1.6,2.36,0,74000,0.61,50
2023-04-14,Puri,Astaranga,7.5,2.46,0,74000,0.61,50
2023-04-15,Puri,Astaranga,1.2,2.74,0,74000,0.61,50
2023-04-16,Puri,Astaranga,3.0,2.68,0,74000,0.61,50
2023-04-17,Puri,Astaranga,0.4,2.6,0,74000,0.61,50
2023-04-18,Puri,Astaranga,13.5,2.97,0,74000,0.61,50
2023-04-19,Puri,Astaranga,2.3,2.73,0,74000,0.61,50
2023-04-20,Puri,Astaranga,14.7,2.75,0,74000,0.61,50
2023-04-21,Puri,Astaranga,1.7,2.35,0,74000,0.61,50
2023-04-22,Puri,Astaranga,0.2,2.49,0,74000,0.61,50
2023-04-23,Puri,Astaranga,1.9,2.74,0,74000,0.61,50
2023-04-24,Puri,Astaranga,0.4,2.4,0,74000,0.61,50
2023-04-25,Puri,Astaranga,4.2,2.4,0,74000,0.61,50
2023-04-26,Puri,Astaranga,4.4,2.62,0,74000,0.61,50
2023-04-27,Puri,Astaranga,0.1,2.71,0,74000,0.61,50
2023-04-28,Puri,Astaranga,2.1,2.63,0,74000,0.61,50
2023-04-29,Puri,Astaranga,4.1,2.64,0,74000,0.61,50
2023-04-30,Puri,Astaranga,0.2,2.23,0,74000,0.61,50
2023-05-01,Puri,Astaranga,13.4,2.67,0,74000,0.61,58
2023-05-02,Puri,Astaranga,6.9,2.78,0,74000,0.61,50
2023-05-03,Puri,Astaranga,11.5,2.76,0,74000,0.61,50
2023-05-04,Puri,Astaranga,2.1,2.76,0,74000,0.61,50
2023-05-05,Puri,Astaranga,7.2,2.81,0,74000,0.61,50
2023-05-06,Puri,Astaranga,10.8,2.87,0,74000,0.61,50
2023-05-07,Puri,Astaranga,0.8,2.36,0,74000,0.61,50
2023-05-08,Puri,Astaranga,2.0,2.58,0,74000,0.61,50
2023-05-09,Puri,Astaranga,1.0,2.56,0,74000,0.61,50
2023-05-10,Puri,Astaranga,1.4,2.3,0,74000,0.61,50
2023-05-11,Puri,Astaranga,4.0,2.87,0,74000,0.61,50
2023-05-12,Puri,Astaranga,1.1,2.56,0,74000,0.61,50
2023-05-13,Puri,Astaranga,5.7,2.74,0,74000,0.61,50
2023-05-14,Puri,Astaranga,7.5,2.61,0,74000,0.61,50
2023-05-15,Puri,Astaranga,1.1,2.61,0,74000,0.61,50
2023-05-16,Puri,Astaranga,5.3,2.8,0,74000,0.61,50
2023-05-17,Puri,Astaranga,7.9,2.77,0,74000,0.61,53
2023-05-18,Puri,Astaranga,2.0,2.55,0,74000,0.61,50
2023-05-19,Puri,Astaranga,0.2,2.3,0,74000,0.61,50
2023-05-20,Puri,Astaranga,0.2,2.55,0,74000,0.61,50
2023-05-21,Puri,Astaranga,0.8,2.85,0,74000,0.61,50
2023-05-22,Puri,Astaranga,13.1,2.89,0,74000,0.61,50
2023-05-23,Puri,Astaranga,8.4,2.56,0,74000,0.61,50
2023-05-24,Puri,Astaranga,2.5,2.58,0,74000,0.61,50
2023-05-25,Puri,Astaranga,6.5,2.83,0,74000,0.61,50
2023-05-26,Puri,Astaranga,4.0,2.67,0,74000,0.61,50
2023-05-27,Puri,Astaranga,0.7,2.39,0,74000,0.61,50
2023-05-28,Puri,Astaranga,10.1,2.84,0,74000,0.61,50
2023-05-29,Puri,Astaranga,2.3,2.47,0,74000,0.61,55
2023-05-30,Puri,Astaranga,2.6,2.65,0,74000,0.61,50
2023-05-31,Puri,Astaranga,5.9,2.77,0,74000,0.61,50
2023-06-01,Puri,Astaranga,28.7,3.1,0,74000,0.61,53
2023-06-02,Puri,Astaranga,28.8,3.33,0,74000,0.61,50
2023-06-03,Puri,Astaranga,181.7,5.93,7,74000,0.61,746
2023-06-04,Puri,Astaranga,150.1,5.21,4,74000,0.61,507
2023-06-05,Puri,Astaranga,7.0,2.82,0,74000,0.61,50
2023-06-06,Puri,Astaranga,231.4,6.57,6,74000,0.61,801
2023-06-07,Puri,Astaranga,50.2,3.45,0,74000,0.61,99
2023-06-08,Puri,Astaranga,22.4,3.22,0,74000,0.61,50
2023-06-09,Puri,Astaranga,4.8,3.01,0,74000,0.61,50
2023-06-10,Puri,Astaranga,5.7,2.53,0,74000,0.61,50
2023-06-11,Puri,Astaranga,6.8,2.68,0,74000,0.61,50
2023-06-12,Puri,Astaranga,27.0,2.89,0,74000,0.61,54
2023-06-13,Puri,Astaranga,14.5,2.71,0,74000,0.61,50
2023-06-14,Puri,Astaranga,23.2,3.17,0,74000,0.61,50
2023-06-15,Puri,Astaranga,27.6,3.45,0,74000,0.61,61
2023-06-16,Puri,Astaranga,7.8,2.87,0,74000,0.61,50
2023-06-17,Puri,Astaranga,34.0,3.08,0,74000,0.61,58
2023-06-18,Puri,Astaranga,79.8,3.91,0,74000,0.61,84
2023-06-19,Puri,Astaranga,11.4,2.88,0,74000,0.61,50
2023-06-20,Puri,Astaranga,245.0,6.97,12,74000,0.61,1190
2023-06-21,Puri,Astaranga,22.1,2.73,0,74000,0.61,50
2023-06-22,Puri,Astaranga,46.8,3.51,0,74000,0.61,94
2023-06-23,Puri,Astaranga,33.0,3.22,0,74000,0.61,55
2023-06-24,Puri,Astaranga,198.1,6.03,7,74000,0.61,779
2023-06-25,Puri,Astaranga,4.3,2.82,0,74000,0.61,50
2023-06-26,Puri,Astaranga,27.7,2.98,0,74000,0.61,59
2023-06-27,Puri,Astaranga,173.5,5.87,6,74000,0.61,690
2023-06-28,Puri,Astaranga,17.3,3.26,0,74000,0.61,65
2023-06-29,Puri,Astaranga,10.3,2.77,0,74000,0.61,50
2023-06-30,Puri,Astaranga,18.8,2.68,0,74000,0.61,50
2023-07-01,Puri,Astaranga,30.6,3.55,0,74000,0.61,71
2023-07-02,Puri,Astaranga,217.6,7.35,19,74000,0.61,1557
2023-07-03,Puri,Astaranga,14.7,3.29,0,74000,0.61,56
2023-07-04,Puri,Astaranga,25.7,3.31,0,74000,0.61,76
2023-07-05,Puri,Astaranga,42.7,3.83,0,74000,0.61,81
2023-07-06,Puri,Astaranga,7.1,3.28,0,74000,0.61,50
2023-07-07,Puri,Astaranga,14.7,3.35,0,74000,0.61,50
2023-07-08,Puri,Astaranga,4.9,3.15,0,74000,0.61,50
2023-07-09,Puri,Astaranga,8.7,3.19,0,74000,0.61,50
2023-07-10,Puri,Astaranga,45.0,3.36,0,74000,0.61,88
2023-07-11,Puri,Astaranga,48.5,3.64,0,74000,0.61,85
2023-07-12,Puri,Astaranga,29.2,3.15,0,74000,0.61,50
2023-07-13,Puri,Astaranga,33.3,3.36,0,74000,0.61,50
2023-07-14,Puri,Astaranga,17.9,3.37,0,74000,0.61,50
2023-07-15,Puri,Astaranga,192.7,6.46,12,74000,0.61,1070
2023-07-16,Puri,Astaranga,16.4,3.52,0,74000,0.61,50
2023-07-17,Puri,Astaranga,16.1,3.34,0,74000,0.61,50
2023-07-18,Puri,Astaranga,17.4,3.57,0,74000,0.61,55
2023-07-19,Puri,Astaranga,7.8,3.01,0,74000,0.61,50
2023-07-20,Puri,Astaranga,21.9,3.6,0,74000,0.61,50
2023-07-21,Puri,Astaranga,68.1,4.24,0,74000,0.61,137
2023-07-22,Puri,Astaranga,13.1,3.58,0,74000,0.61,50
2023-07-23,Puri,Astaranga,1.9,2.82,0,74000,0.61,50
2023-07-24,Puri,Astaranga,12.2,2.91,0,74000,0.61,50
2023-07-25,Puri,Astaranga,23.5,3.08,0,74000,0.61,50
2023-07-26,Puri,Astaranga,13.3,3.15,0,74000,0.61,50
2023-07-27,Puri,Astaranga,60.2,3.96,0,74000,0.61,95
2023-07-28,Puri,Astaranga,6.0,2.89,0,74000,0.61,50
2023-07-29,Puri,Astaranga,17.9,3.43,0,74000,0.61,50
2023-07-30,Puri,Astaranga,16.5,3.32,0,74000,0.61,50
2023-07-31,Puri,Astaranga,12.9,3.16,0,74000,0.61,50
2023-08-01,Puri,Astaranga,15.3,3.11,0,74000,0.61,50
2023-08-02,Puri,Astaranga,18.5,3.23,0,74000,0.61,50
2023-08-03,Puri,Astaranga,12.2,3.31,0,74000,0.61,56
2023-08-04,Puri,Astaranga,16.1,3.38,0,74000,0.61,52
2023-08-05,Puri,Astaranga,39.5,3.72,0,74000,0.61,70
2023-08-06,Puri,Astaranga,26.2,3.65,0,74000,0.61,50
2023-08-07,Puri,Astaranga,8.3,3.26,0,74000,0.61,50
2023-08-08,Puri,Astaranga,27.3,3.87,0,74000,0.61,57
2023-08-09,Puri,Astaranga,51.2,3.93,0,74000,0.61,88
2023-08-10,Puri,Astaranga,15.2,3.06,0,74000,0.61,50
2023-08-11,Puri,Astaranga,14.4,3.07,0,74000,0.61,50
2023-08-12,Puri,Astaranga,10.9,3.26,0,74000,0.61,50
2023-08-13,Puri,Astaranga,22.8,2.89,0,74000,0.61,57
2023-08-14,Puri,Astaranga,34.7,4.07,0,74000,0.61,76
2023-08-15,Puri,Astaranga,28.9,3.46,0,74000,0.61,50
2023-08-16,Puri,Astaranga,14.3,3.56,0,74000,0.61,50
2023-08-17,Puri,Astaranga,12.0,2.91,0,74000,0.61,50
2023-08-18,Puri,Astaranga,47.6,4.08,0,74000,0.61,89
2023-08-19,Puri,Astaranga,16.6,3.32,0,74000,0.61,50
2023-08-20,Puri,Astaranga,173.7,6.12,9,74000,0.61,856
2023-08-21,Puri,Astaranga,20.7,3.45,0,74000,0.61,57
2023-08-22,Puri,Astaranga,220.2,7.15,13,74000,0.61,1245
2023-08-23,Puri,Astaranga,45.0,3.43,0,74000,0.61,78
2023-08-24,Puri,Astaranga,37.3,3.64,0,74000,0.61,80
2023-08-25,Puri,Astaranga,33.5,3.92,0,74000,0.61,74
2023-08-26,Puri,Astaranga,48.4,4.23,0,74000,0.61,111
2023-08-27,Puri,Astaranga,28.8,3.21,0,74000,0.61,50
2023-08-28,Puri,Astaranga,35.6,3.51,0,74000,0.61,71
2023-08-29,Puri,Astaranga,10.5,3.16,0,74000,0.61,50
2023-08-30,Puri,Astaranga,41.4,3.59,0,74000,0.61,73
2023-08-31,Puri,Astaranga,5.4,2.85,0,74000,0.61,50
2023-09-01,Puri,Astaranga,23.6,3.37,0,74000,0.61,50
2023-09-02,Puri,Astaranga,19.3,3.18,0,74000,0.61,50
2023-09-03,Puri,Astaranga,36.7,2.96,0,74000,0.61,79
2023-09-04,Puri,Astaranga,43.3,3.06,0,74000,0.61,81
2023-09-05,Puri,Astaranga,35.5,3.38,0,74000,0.61,81
2023-09-06,Puri,Astaranga,13.1,2.47,0,74000,0.61,58
2023-09-07,Puri,Astaranga,27.1,3.46,0,74000,0.61,56
2023-09-08,Puri,Astaranga,22.8,3.0,0,74000,0.61,50
2023-09-09,Puri,Astaranga,202.4,6.0,10,74000,0.61,958
2023-09-10,Puri,Astaranga,16.4,3.13,0,74000,0.61,50
2023-09-11,Puri,Astaranga,32.9,3.21,0,74000,0.61,58
2023-09-12,Puri,Astaranga,29.6,3.06,0,74000,0.61,57
2023-09-13,Puri,Astaranga,8.3,2.98,0,74000,0.61,50
2023-09-14,Puri,Astaranga,63.5,3.51,0,74000,0.61,102
2023-09-15,Puri,Astaranga,13.1,2.75,0,74000,0.61,53
2023-09-16,Puri,Astaranga,56.6,3.78,0,74000,0.61,101
2023-09-17,Puri,Astaranga,2.6,2.57,0,74000,0.61,50
2023-09-18,Puri,Astaranga,8.9,2.82,0,74000,0.61,50
2023-09-19,Puri,Astaranga,6.3,2.84,0,74000,0.61,50
2023-09-20,Puri,Astaranga,28.1,3.21,0,74000,0.61,60
2023-09-21,Puri,Astaranga,10.0,2.73,0,74000,0.61,50
2023-09-22,Puri,Astaranga,55.0,3.38,0,74000,0.61,82
2023-09-23,Puri,Astaranga,18.0,3.07,0,74000,0.61,50
2023-09-24,Puri,Astaranga,29.8,3.19,0,74000,0.61,58
2023-09-25,Puri,Astaranga,27.6,3.24,0,74000,0.61,50
2023-09-26,Puri,Astaranga,33.8,2.59,0,74000,0.61,58
2023-09-27,Puri,Astaranga,17.2,2.95,0,74000,0.61,52
2023-09-28,Puri,Astaranga,17.6,2.97,0,74000,0.61,50
2023-09-29,Puri,Astaranga,12.5,3.11,0,74000,0.61,50
2023-09-30,Puri,Astaranga,13.1,2.91,0,74000,0.61,50
2023-10-01,Puri,Astaranga,2.4,2.87,0,74000,0.61,50
2023-10-02,Puri,Astaranga,2.6,2.51,0,74000,0.61,51
2023-10-03,Puri,Astaranga,1.7,2.79,0,74000,0.61,50
2023-10-04,Puri,Astaranga,2.1,2.5,0,74000,0.61,50
2023-10-05,Puri,Astaranga,2.0,2.45,0,74000,0.61,50
2023-10-06,Puri,Astaranga,2.2,2.92,0,74000,0.61,50
2023-10-07,Puri,Astaranga,4.2,2.54,0,74000,0.61,50
2023-10-08,Puri,Astaranga,4.0,2.61,0,74000,0.61,50
2023-10-09,Puri,Astaranga,5.5,2.87,0,74000,0.61,55
2023-10-10,Puri,Astaranga,0.1,2.51,0,74000,0.61,50
2023-10-11,Puri,Astaranga,7.1,2.8,0,74000,0.61,50
2023-10-12,Puri,Astaranga,4.2,2.93,0,74000,0.61,50
2023-10-13,Puri,Astaranga,5.1,2.83,0,74000,0.61,50
2023-10-14,Puri,Astaranga,0.4,2.55,0,74000,0.61,50
2023-10-15,Puri,Astaranga,0.5,2.41,0,74000,0.61,50
2023-10-16,Puri,Astaranga,4.7,2.69,0,74000,0.61,50
2023-10-17,Puri,Astaranga,2.3,2.41,0,74000,0.61,50
2023-10-18,Puri,Astaranga,3.9,2.79,0,74000,0.61,50
2023-10-19,Puri,Astaranga,4.2,2.54,0,74000,0.61,50
2023-10-20,Puri,Astaranga,6.7,2.74,0,74000,0.61,50
2023-10-21,Puri,Astaranga,0.9,2.18,0,74000,0.61,50
2023-10-22,Puri,Astaranga,0.4,2.49,0,74000,0.61,50
2023-10-23,Puri,Astaranga,1.6,2.27,0,74000,0.61,50
2023-10-24,Puri,Astaranga,1.0,2.31,0,74000,0.61,50
2023-10-25,Puri,Astaranga,6.4,2.57,0,74000,0.61,50
2023-10-26,Puri,Astaranga,5.9,2.65,0,74000,0.61,50
2023-10-27,Puri,Astaranga,5.0,3.15,0,74000,0.61,50
2023-10-28,Puri,Astaranga,2.0,2.45,0,74000,0.61,50
2023-10-29,Puri,Astaranga,2.1,2.49,0,74000,0.61,50
2023-10-30,Puri,Astaranga,0.2,2.51,0,74000,0.61,50
2023-10-31,Puri,Astaranga,0.9,2.64,0,74000,0.61,50
2023-11-01,Puri,Astaranga,12.4,2.95,0,74000,0.61,50
2023-11-02,Puri,Astaranga,0.5,2.4,0,74000,0.61,50
2023-11-03,Puri,Astaranga,0.5,2.6,0,74000,0.61,50
2023-11-04,Puri,Astaranga,6.5,2.8,0,74000,0.61,50
2023-11-05,Puri,Astaranga,6.3,2.94,0,74000,0.61,50
2023-11-06,Puri,Astaranga,6.4,2.91,0,74000,0.61,50
2023-11-07,Puri,Astaranga,0.7,2.49,0,74000,0.61,50
2023-11-08,Puri,Astaranga,8.0,2.78,0,74000,0.61,56
2023-11-09,Puri,Astaranga,2.7,2.84,0,74000,0.61,50
2023-11-10,Puri,Astaranga,9.4,2.76,0,74000,0.61,50
2023-11-11,Puri,Astaranga,1.1,2.48,0,74000,0.61,50
2023-11-12,Puri,Astaranga,0.5,2.67,0,74000,0.61,50
2023-11-13,Puri,Astaranga,8.4,2.79,0,74000,0.61,50
2023-11-14,Puri,Astaranga,3.8,2.59,0,74000,0.61,50
2023-11-15,Puri,Astaranga,3.6,2.47,0,74000,0.61,50
2023-11-16,Puri,Astaranga,4.3,2.74,0,74000,0.61,50
2023-11-17,Puri,Astaranga,2.0,2.62,0,74000,0.61,50
2023-11-18,Puri,Astaranga,1.8,2.71,0,74000,0.61,50
2023-11-19,Puri,Astaranga,2.8,2.84,0,74000,0.61,50
2023-11-20,Puri,Astaranga,0.3,2.55,0,74000,0.61,50
2023-11-21,Puri,Astaranga,3.7,2.74,0,74000,0.61,50
2023-11-22,Puri,Astaranga,1.8,2.55,0,74000,0.61,50
2023-11-23,Puri,Astaranga,6.1,2.52,0,74000,0.61,50
2023-11-24,Puri,Astaranga,2.6,2.5,0,74000,0.61,50
2023-11-25,Puri,Astaranga,3.4,2.94,0,74000,0.61,50
2023-11-26,Puri,Astaranga,4.8,2.19,0,74000,0.61,50
2023-11-27,Puri,Astaranga,0.7,2.83,0,74000,0.61,50
2023-11-28,Puri,Astaranga,3.7,2.77,0,74000,0.61,50
2023-11-29,Puri,Astaranga,4.2,2.7,0,74000,0.61,50
2023-11-30,Puri,Astaranga,2.4,2.77,0,74000,0.61,50
2023-12-01,Puri,Astaranga,2.5,2.72,0,74000,0.61,50
2023-12-02,Puri,Astaranga,2.4,2.53,0,74000,0.61,50
2023-12-03,Puri,Astaranga,3.3,2.37,0,74000,0.61,50
2023-12-04,Puri,Astaranga,2.9,2.63,0,74000,0.61,50
2023-12-05,Puri,Astaranga,3.5,2.55,0,74000,0.61,50
2023-12-06,Puri,Astaranga,2.3,2.65,0,74000,0.61,50
2023-12-07,Puri,Astaranga,2.9,2.67,0,74000,0.61,50
2023-12-08,Puri,Astaranga,6.4,2.67,0,74000,0.61,50
2023-12-09,Puri,Astaranga,166.0,5.58,4,74000,0.61,545
2023-12-10,Puri,Astaranga,4.0,2.91,0,74000,0.61,50
2023-12-11,Puri,Astaranga,2.9,2.69,0,74000,0.61,50
2023-12-12,Puri,Astaranga,3.4,2.79,0,74000,0.61,50
2023-12-13,Puri,Astaranga,6.0,2.48,0,74000,0.61,50
2023-12-14,Puri,Astaranga,1.7,2.27,0,74000,0.61,50
2023-12-15,Puri,Astaranga,1.8,2.4,0,74000,0.61,50
2023-12-16,Puri,Astaranga,2.5,2.54,0,74000,0.61,50
2023-12-17,Puri,Astaranga,0.1,2.68,0,74000,0.61,50
2023-12-18,Puri,Astaranga,3.3,2.28,0,74000,0.61,50
2023-12-19,Puri,Astaranga,4.2,2.84,0,74000,0.61,50
2023-12-20,Puri,Astaranga,2.9,2.8,0,74000,0.61,50
2023-12-21,Puri,Astaranga,3.3,2.68,0,74000,0.61,50
2023-12-22,Puri,Astaranga,1.7,2.45,0,74000,0.61,50
2023-12-23,Puri,Astaranga,2.3,2.51,0,74000,0.61,50
2023-12-24,Puri,Astaranga,0.7,2.75,0,74000,0.61,50
2023-12-25,Puri,Astaranga,3.4,2.93,0,74000,0.61,50
2023-12-26,Puri,Astaranga,1.8,2.42,0,74000,0.61,50
2023-12-27,Puri,Astaranga,1.3,2.56,0,74000,0.61,50
2023-12-28,Puri,Astaranga,4.3,2.48,0,74000,0.61,50
2023-12-29,Puri,Astaranga,0.6,2.64,0,74000,0.61,50
2023-12-30,Puri,Astaranga,1.8,2.48,0,74000,0.61,50
2023-12-31,Puri,Astaranga,18.2,3.12,0,74000,0.61,50
2024-01-01,Puri,Astaranga,1.1,2.55,0,74000,0.61,50
2024-01-02,Puri,Astaranga,7.7,2.62,0,74000,0.61,50
2024-01-03,Puri,Astaranga,5.7,2.38,0,74000,0.61,50
2024-01-04,Puri,Astaranga,0.1,2.56,0,74000,0.61,50
2024-01-05,Puri,Astaranga,9.3,2.65,0,74000,0.61,50
2024-01-06,Puri,Astaranga,3.5,2.8,0,74000,0.61,50
2024-01-07,Puri,Astaranga,0.3,2.47,0,74000,0.61,50
2024-01-08,Puri,Astaranga,5.4,2.97,0,74000,0.61,50
2024-01-09,Puri,Astaranga,3.9,2.64,0,74000,0.61,50
2024-01-10,Puri,Astaranga,12.7,2.8,0,74000,0.61,53
2024-01-11,Puri,Astaranga,7.0,2.79,0,74000,0.61,54
2024-01-12,Puri,Astaranga,0.5,2.47,0,74000,0.61,50
2024-01-13,Puri,Astaranga,1.2,2.64,0,74000,0.61,50
2024-01-14,Puri,Astaranga,1.7,2.32,0,74000,0.61,50
2024-01-15,Puri,Astaranga,3.9,2.48,0,74000,0.61,50
2024-01-16,Puri,Astaranga,1.8,2.7,0,74000,0.61,50
2024-01-17,Puri,Astaranga,5.9,2.41,0,74000,0.61,50
2024-01-18,Puri,Astaranga,3.0,2.51,0,74000,0.61,50
2024-01-19,Puri,Astaranga,2.0,2.8,0,74000,0.61,50
2024-01-20,Puri,Astaranga,0.9,2.58,0,74000,0.61,50
2024-01-21,Puri,Astaranga,0.4,2.69,0,74000,0.61,50
2024-01-22,Puri,Astaranga,4.2,2.68,0,74000,0.61,50
2024-01-23,Puri,Astaranga,1.2,2.7,0,74000,0.61,50
2024-01-24,Puri,Astaranga,5.3,2.76,0,74000,0.61,50
2024-01-25,Puri,Astaranga,1.6,2.72,0,74000,0.61,50
2024-01-26,Puri,Astaranga,11.8,3.04,0,74000,0.61,50
2024-01-27,Puri,Astaranga,3.8,2.72,0,74000,0.61,50
2024-01-28,Puri,Astaranga,1.2,2.63,0,74000,0.61,50
2024-01-29,Puri,Astaranga,3.2,2.65,0,74000,0.61,53
2024-01-30,Puri,Astaranga,5.5,2.51,0,74000,0.61,50
2024-01-31,Puri,Astaranga,7.8,2.72,0,74000,0.61,50
2024-02-01,Puri,Astaranga,0.3,2.38,0,74000,0.61,50
2024-02-02,Puri,Astaranga,0.5,2.73,0,74000,0.61,50
2024-02-03,Puri,Astaranga,1.0,2.58,0,74000,0.61,50
2024-02-04,Puri,Astaranga,2.2,3.05,0,74000,0.61,50
2024-02-05,Puri,Astaranga,2.5,2.61,0,74000,0.61,50
2024-02-06,Puri,Astaranga,1.1,2.78,0,74000,0.61,50
2024-02-07,Puri,Astaranga,2.8,2.7,0,74000,0.61,57
2024-02-08,Puri,Astaranga,0.5,2.52,0,74000,0.61,50
2024-02-09,Puri,Astaranga,1.5,2.6,0,74000,0.61,50
2024-02-10,Puri,Astaranga,0.7,2.66,0,74000,0.61,50
2024-02-11,Puri,Astaranga,5.8,2.67,0,74000,0.61,50
